koi_disposition,int_koi_disposition,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_nt,koi_fpflag_ec,koi_model_snr,koi_depth,koi_tce_plnt_num,koi_impact_err1,koi_period,koi_teq,koi_steff_err1,ra,koi_slogg_err1,koi_duration_err1,koi_duration
FALSE POSITIVE,0,1,0,0,0,1866.7,416740.0,1,0.005,66.36099916,420,169,295.88522,0.121,0.0145,20.0614
FALSE POSITIVE,0,1,0,0,0,2427.5,357830.0,1,0.005,8.939461148,1407,181,300.79001,0.456,0.0034,6.1913599999999995
FALSE POSITIVE,0,1,0,0,0,551.3,380200.0,1,0.018000000000000002,18.79862195,575,185,290.20575,0.03,0.0179,7.4782
FALSE POSITIVE,0,1,0,0,0,1033.2,134090.0,1,0.003,4.80912667,1270,179,293.2088,0.07,0.0124,7.9331
FALSE POSITIVE,0,1,0,0,0,997.8,105950.0,1,0.303,2.33211505,1594,179,300.15648999999996,0.124,0.00921,2.96723
CONFIRMED,1,0,0,0,0,46.6,190.2,1,0.11599999999999999,0.53835407,2386,83,297.9382,0.174,0.0326,1.5045
FALSE POSITIVE,0,1,0,0,0,846.1,35830.0,1,0.11800000000000001,249.36211830000002,308,159,283.55252,0.162,0.0119,8.3559
CANDIDATE,2,0,0,0,0,10.4,231.9,3,0.195,3.80675878,1574,82,297.58313,0.182,0.218,2.092
CONFIRMED,1,0,0,0,0,13.3,97.9,1,0.312,9.5084871,1131,80,295.40979,0.159,0.24600000000000002,4.372
CANDIDATE,2,0,0,0,0,11.7,133.8,2,0.134,34.108656200000006,739,80,295.40979,0.159,0.455,6.405
CANDIDATE,2,0,0,0,0,12.1,762.0,1,0.08800000000000001,47.056332700000006,497,186,292.53055,0.065,0.35100000000000003,4.8069999999999995
CANDIDATE,2,0,0,0,0,12.4,375.8,1,0.374,10.010031199999998,506,117,297.05066,0.065,0.121,1.35
CONFIRMED,1,0,0,0,0,20.0,894.5,1,0.41100000000000003,96.169569,321,160,293.72717,0.036000000000000004,0.275,7.496
CANDIDATE,2,0,0,0,0,13.7,215.8,3,0.419,12.67143692,404,74,297.4292,0.039,0.17800000000000002,2.498
CANDIDATE,2,0,0,0,0,9.2,93.7,2,0.45,2.63595435,682,74,297.4292,0.039,0.193,1.3090000000000002
CONFIRMED,1,0,0,0,0,22.3,737.0,1,0.085,82.303914,485,84,289.71201,0.195,0.466,15.404000000000002
CONFIRMED,1,0,0,0,0,18.8,142.7,2,0.048,17.934660600000004,1002,175,293.21356000000003,0.259,0.16699999999999998,6.25
CANDIDATE,2,0,0,0,0,4257.4,70292.0,1,0.001,241.0707458,699,470,295.91083,0.36,0.0033200000000000005,9.888630000000001
FALSE POSITIVE,0,1,0,0,0,1113.2,410270.0,1,0.009000000000000001,184.6467208,320,154,294.37127999999996,0.098,0.0228,18.9869
FALSE POSITIVE,0,0,0,1,0,1178.0,181790.0,1,0.11599999999999999,6.282033445,1029,190,295.61261,0.084,0.018000000000000002,8.3777
FALSE POSITIVE,0,1,0,0,0,2270.6,217070.0,1,0.002,5.519188936,932,204,298.06189,0.124,0.00485,7.1351
FALSE POSITIVE,0,1,0,0,0,2048.7,65936.0,1,0.003,4.818863793999999,1595,181,294.08777000000003,0.413,0.00543,6.2625
FALSE POSITIVE,0,1,0,0,0,961.4,45754.0,1,0.05,178.2680204,256,154,295.83835,0.078,0.0071400000000000005,5.86461
FALSE POSITIVE,0,1,0,0,0,1548.2,85407.0,1,0.079,2.181555909,1730,162,292.2677,0.087,0.00717,4.41739
FALSE POSITIVE,0,1,0,0,0,733.5,40206.0,1,0.21,244.8327497,307,164,284.81525,0.067,0.00703,4.37001
CONFIRMED,1,0,0,0,0,17.3,472.1,1,0.022000000000000002,30.4544418,624,176,292.68427,0.054000000000000006,0.192,6.896
FALSE POSITIVE,0,0,1,0,1,18.8,254.6,1,0.047,10.26558924,828,156,292.28778,0.067,0.16399999999999998,3.8789999999999996
FALSE POSITIVE,0,0,1,0,0,16.2,188.5,1,70.05,18.9257333,639,162,281.18023999999997,0.153,0.58,6.149
CANDIDATE,2,0,0,0,0,14.4,672.2,1,0.42,37.8862977,479,166,283.1319,0.048,0.273,5.218
CANDIDATE,2,0,0,0,0,11.7,102.9,2,0.047,10.54841329,899,120,298.09542999999996,0.066,0.14300000000000002,1.8719999999999999
CANDIDATE,2,0,0,0,0,10.8,420.9,1,0.535,133.6348207,317,83,295.27301,0.10400000000000001,0.2,1.584
FALSE POSITIVE,0,1,1,0,1,12.4,424.5,1,0.384,11.9615433,847,193,291.46148999999997,0.05,0.261,3.1289999999999996
CANDIDATE,2,0,0,0,0,12.6,361.9,1,0.036000000000000004,32.510844,680,81,292.96008,0.125,0.2,3.2539999999999996
FALSE POSITIVE,0,1,0,0,0,990.3,37430.0,1,0.057,62.12767713,402,160,292.52029,0.11699999999999999,0.006540000000000001,5.25005
FALSE POSITIVE,0,1,1,0,1,15.6,158.6,1,0.21,31.973064899999997,530,158,292.17368,0.044000000000000004,0.938,8.872
FALSE POSITIVE,0,1,0,0,0,1638.0,255710.0,1,0.015,143.11886940000002,321,152,298.07739,0.042,0.0124,16.8109
FALSE POSITIVE,0,1,0,0,0,2314.5,229160.0,1,0.022000000000000002,76.81985465,379,152,282.00088999999997,0.036000000000000004,0.00245,5.16249
FALSE POSITIVE,0,1,0,0,0,4958.6,66402.0,1,0.022000000000000002,165.40575,514,200,289.69705,0.66,0.00322,13.6363
FALSE POSITIVE,0,0,1,0,0,137.7,2208.6,1,2.046,0.7158023090000001,1656,174,298.9068,0.032,0.019,1.5586
FALSE POSITIVE,0,1,0,0,0,2424.0,150930.0,1,0.017,70.58284717,435,161,291.35696,0.052000000000000005,0.0031100000000000004,8.811689999999999
FALSE POSITIVE,0,1,0,0,0,1467.6,172400.0,1,0.012,2.9953573589999998,1791,216,299.13101,0.52,0.00542,6.57901
FALSE POSITIVE,0,1,0,0,0,259.4,31353.0,1,0.244,3.840485025,1077,190,295.21167,0.066,0.0147,2.8592
FALSE POSITIVE,0,0,0,1,0,6.4,933.0,7,0.47600000000000003,4.75307877,7040,112,295.03052,0.33799999999999997,2.2,2.35
FALSE POSITIVE,0,1,0,0,0,1018.8,256440.0,1,0.028999999999999998,19.51501329,588,185,283.91565,0.045,0.00625,4.59379
CONFIRMED,1,0,0,0,0,22.4,79.2,2,0.444,1.772451066,1685,99,298.39575,0.026000000000000002,0.0976,2.4592
CONFIRMED,1,0,0,0,0,28.3,143.2,1,0.006,19.9158863,728,120,298.09542999999996,0.066,0.138,6.191
FALSE POSITIVE,0,1,0,0,0,1012.2,79684.0,1,0.136,54.06132811,514,173,300.01813,0.175,0.00968,4.48223
FALSE POSITIVE,0,1,0,0,0,1008.1,67161.0,1,0.069,34.52599018,607,190,295.20386,0.105,0.00471,4.47294
FALSE POSITIVE,0,0,1,0,0,8.7,224.9,1,0.457,14.282141699999999,625,160,298.1897,0.052000000000000005,0.255,2.068
FALSE POSITIVE,0,1,0,0,0,1256.8,433820.0,1,0.006999999999999999,18.64532882,656,158,287.63705,0.038,0.0039700000000000004,3.63893
FALSE POSITIVE,0,1,0,0,0,3506.5,233450.0,1,0.006999999999999999,20.88212542,737,197,293.14578,0.065,0.0028,8.03365
CANDIDATE,2,0,0,0,0,11.6,274.3,1,0.327,14.0545718,711,161,291.50708,0.036000000000000004,0.22899999999999998,4.066
CONFIRMED,1,0,0,0,0,17.8,128.9,1,0.035,30.8609783,525,101,292.00203999999997,0.026000000000000002,0.162,4.216
FALSE POSITIVE,0,1,1,0,1,81.6,3104.0,1,34.11,15.65134872,1396,178,293.23318,0.33,0.057,4.1553
CANDIDATE,2,0,0,0,0,12.3,47.2,2,0.05,6.86674226,1018,106,297.65094,0.04,0.349,4.216
FALSE POSITIVE,0,1,0,0,0,765.3,328540.0,1,0.018000000000000002,286.1755875,276,159,297.77277000000004,0.067,0.0308,16.1025
FALSE POSITIVE,0,1,0,0,0,2163.4,151820.0,1,0.122,152.151448,362,175,288.28283999999996,0.054000000000000006,0.0235,26.8612
FALSE POSITIVE,0,1,0,0,0,1349.8,354380.0,1,0.01,29.91133406,471,191,287.88482999999997,0.032,0.0071,7.26916
FALSE POSITIVE,0,1,0,0,0,1210.8,362900.0,1,0.021,5.877122485,1402,219,295.68814,0.805,0.00569,4.71655
FALSE POSITIVE,0,1,0,0,0,1419.0,216060.0,1,0.003,10.63630585,1110,212,285.33444,0.175,0.00584,5.17212
FALSE POSITIVE,0,1,1,0,1,625.1,24852.0,1,0.034,2.1032389,1238,150,290.91254,0.034,0.0126,6.4774
FALSE POSITIVE,0,1,0,0,0,879.0,54592.0,1,0.083,46.69820093,468,187,287.40515,0.115,0.00524,3.57049
CONFIRMED,1,0,0,0,0,20.0,221.7,2,0.37,15.99560373,550,100,286.66296,0.018000000000000002,0.135,3.471
FALSE POSITIVE,0,1,1,0,1,63.7,1312.3,1,14.18,25.9518795,645,156,293.72311,0.175,0.428,21.569000000000003
CANDIDATE,2,0,0,0,0,13.2,159.9,1,0.235,29.7681831,917,76,291.06937,0.245,0.7,9.425
FALSE POSITIVE,0,1,0,0,0,1003.7,53726.0,1,0.055,56.04809669,400,156,292.42444,0.096,0.00486,4.04427
FALSE POSITIVE,0,0,1,0,0,9.2,23.9,1,0.32299999999999995,2.25161215,2934,301,296.88562,0.157,0.218,2.1
CANDIDATE,2,0,0,0,0,12.6,579.5,1,0.287,36.7662364,336,117,285.84387000000004,0.063,0.32899999999999996,3.305
CONFIRMED,1,0,0,0,0,11.8,210.9,1,0.40299999999999997,14.0328775,783,190,290.1499,0.052000000000000005,0.418,6.684
CANDIDATE,2,0,0,0,0,12.8,104.5,2,0.17,2.53742164,1220,81,293.30023,0.053,0.133,1.5630000000000002
CANDIDATE,2,0,0,0,0,15.5,223.1,1,0.209,62.596543999999994,559,80,297.37912,0.162,0.48700000000000004,11.477
FALSE POSITIVE,0,1,1,0,1,11.2,487.4,1,0.015,18.79852,509,146,290.20361,0.045,0.31,4.795
FALSE POSITIVE,0,1,0,0,0,796.5,158640.0,1,0.027000000000000003,1.366946478,1403,185,295.25287000000003,0.10400000000000001,0.0058,3.37701
FALSE POSITIVE,0,0,0,1,0,1952.3,445610.0,1,0.008,313.09275069999995,207,151,281.7179,0.07200000000000001,0.0075,14.3447
FALSE POSITIVE,0,0,1,1,0,11.5,61.2,1,0.021,0.5668136770000001,2269,169,291.01138,0.054000000000000006,0.21600000000000003,2.458
FALSE POSITIVE,0,1,0,0,0,1386.8,153930.0,1,0.06,157.3226394,351,171,284.51367,0.054000000000000006,0.0231,21.9232
FALSE POSITIVE,0,1,0,0,0,185.6,321540.0,2,0.016,9.53040216,805,198,295.23196,0.10300000000000001,0.00644,5.95809
FALSE POSITIVE,0,1,0,0,0,699.9,23417.0,1,0.002,4.2185126539999995,1189,197,297.46631,0.054000000000000006,0.009640000000000001,3.6293900000000003
FALSE POSITIVE,0,1,0,0,0,389.8,20084.0,2,0.377,8.529991199,940,197,297.46631,0.054000000000000006,0.0135,3.9954
CONFIRMED,1,0,0,0,0,14.7,277.6,2,0.006,16.00747237,838,105,298.06768999999997,0.17600000000000002,0.105,1.2670000000000001
CONFIRMED,1,0,0,0,0,15.1,432.5,1,0.43,54.6493679,538,78,290.59039,0.149,0.33,7.962000000000001
CONFIRMED,1,0,0,0,0,36.7,1778.8,2,0.233,100.82767249999999,364,85,284.29694,0.13,0.18,8.39
CANDIDATE,2,0,0,0,0,14.1,257.1,1,0.396,15.576406099999998,793,186,290.23602,0.052000000000000005,0.278,5.382000000000001
FALSE POSITIVE,0,1,1,0,1,10.2,73.2,1,0.45,0.9056756990000001,1780,173,289.297,0.048,0.264,1.7009999999999998
CANDIDATE,2,0,0,0,0,12.5,380.3,1,0.18899999999999997,36.258074900000004,516,145,293.2244,0.04,0.377,5.917000000000001
CANDIDATE,2,0,0,0,0,10.7,321.5,2,0.059000000000000004,30.990299699999998,619,82,297.70197,0.192,0.836,9.454
FALSE POSITIVE,0,1,0,0,0,37.5,643.5,1,72.77,15.975041699999998,1143,173,296.672,0.888,0.132,3.549
CONFIRMED,1,0,1,0,0,14.6,94.4,1,0.321,16.0505464,630,73,288.56152000000003,0.013999999999999999,0.19399999999999998,3.1710000000000003
FALSE POSITIVE,0,1,0,0,0,1725.6,268720.0,1,0.006,11.08262263,793,163,293.25281,0.052000000000000005,0.0061600000000000005,6.625839999999999
CANDIDATE,2,0,0,0,0,3162.0,96654.0,1,0.002,421.4284819,335,199,284.2572,0.336,0.0044399999999999995,8.60447
FALSE POSITIVE,0,1,0,0,0,2060.3,198400.0,1,0.247,3.012476415,1388,190,294.14001,0.162,0.00589,3.31903
FALSE POSITIVE,0,0,1,0,1,13.7,42.5,1,0.488,0.759740194,2059,169,290.55255,0.042,0.305,3.252
FALSE POSITIVE,0,1,0,0,0,445.7,555380.0,1,0.013000000000000001,4.664186517,1683,193,287.98795,0.904,0.0102,4.0639
FALSE POSITIVE,0,1,0,0,0,1160.6,401890.0,1,0.012,1.0920663990000001,1164,160,295.5061,0.054000000000000006,0.00365,2.97608
FALSE POSITIVE,0,1,0,0,0,661.4,52880.0,1,0.025,3.0535786430000003,1035,206,298.13141,0.035,0.00541,3.22884
FALSE POSITIVE,0,1,0,0,0,296.8,113700.0,1,0.147,2.992662857,1476,190,289.8569,0.728,0.0126,2.5258
FALSE POSITIVE,0,1,1,0,1,272.6,11360.0,1,0.086,4.664188563,1221,172,287.98958999999996,0.306,0.0143,3.773
FALSE POSITIVE,0,1,0,0,0,1361.5,252640.0,1,0.013000000000000001,0.56493412,1458,167,296.37036,0.039,0.00307,2.5762099999999997
FALSE POSITIVE,0,1,0,0,0,858.8,234580.0,1,0.011000000000000001,1.6749848440000001,3055,200,293.57437000000004,0.221,0.00828,4.92134
CANDIDATE,2,0,0,0,0,12.6,366.7,1,0.424,35.8754482,668,158,290.44928,0.065,0.278,3.972
CONFIRMED,1,0,0,1,0,16.3,166.8,2,0.342,7.31945294,1682,86,295.49811,0.259,0.228,4.881
CANDIDATE,2,0,0,0,0,25.0,417.4,1,0.402,35.8007112,991,86,295.49811,0.259,0.20800000000000002,8.219
CANDIDATE,2,0,0,0,0,9.5,84.1,3,0.426,4.32710579,2004,86,295.49811,0.259,0.314,3.872
FALSE POSITIVE,0,1,1,0,1,23.9,21653.0,1,69.5,14.15402615,495,153,290.35443,0.052000000000000005,0.203,4.115
CONFIRMED,1,0,0,0,0,13.5,115.9,1,0.046,20.7057153,967,85,298.11887,0.255,0.5770000000000001,9.677999999999999
CANDIDATE,2,0,0,0,0,23.8,467.5,1,0.303,60.532988,420,152,294.25037000000003,0.035,0.179,7.086
CANDIDATE,2,0,0,0,0,66.0,1286.6,3,0.013999999999999999,58.019858299999996,354,98,287.60559,0.01,0.182,5.348
CANDIDATE,2,0,0,0,0,12.1,196.6,2,0.335,15.061783499999999,794,78,283.79782,0.115,0.299,6.31
FALSE POSITIVE,0,1,0,0,0,397.1,173360.0,1,0.011000000000000001,4.286103033,686,146,293.46356000000003,0.054000000000000006,0.0131,2.6422
FALSE POSITIVE,0,1,0,0,0,970.9,144640.0,1,0.016,5.017239915,1229,181,294.92371,0.07,0.008409999999999999,4.36126
FALSE POSITIVE,0,0,1,0,0,12.0,40.4,1,0.039,0.937923475,1588,160,294.11649,0.03,0.218,3.1639999999999997
FALSE POSITIVE,0,1,0,0,0,884.9,411370.0,1,0.013999999999999999,204.0329342,272,166,292.37616,0.036000000000000004,0.0231,17.5623
FALSE POSITIVE,0,1,0,0,0,619.8,457840.0,1,0.019,2.148219541,1009,168,289.25281,0.059000000000000004,0.0066,2.9409099999999997
FALSE POSITIVE,0,1,0,0,0,1887.7,142950.0,1,0.038,58.62157882,385,157,295.61037999999996,0.09,0.0058200000000000005,8.52961
FALSE POSITIVE,0,1,1,0,0,245.2,5025.4,1,0.26,3.125821128,2087,167,287.15167,0.3,0.0101,2.2163
FALSE POSITIVE,0,0,1,1,0,7.0,178.3,1,0.294,6.6751871,890,172,299.33994,0.046,0.805,2.372
FALSE POSITIVE,0,1,0,0,0,419.0,25884.0,1,0.11199999999999999,1.450205839,2675,211,295.81686,0.14400000000000002,0.0115,3.6373
CANDIDATE,2,0,0,0,0,11.9,137.0,1,0.016,17.9559673,750,76,297.47839,0.162,0.316,6.237
FALSE POSITIVE,0,0,0,1,0,13.3,34.5,1,0.344,0.94102954,2761,173,299.37268,0.33,0.47,4.415
FALSE POSITIVE,0,1,0,0,0,1701.1,111620.0,1,0.012,36.51437404,546,162,294.19629,0.054000000000000006,0.00701,6.48255
CONFIRMED,1,0,0,0,0,14.3,302.0,1,0.205,25.4337864,667,78,283.79782,0.115,0.235,6.513999999999999
FALSE POSITIVE,0,1,0,0,0,205.4,7062.8,1,0.256,67.451045,562,134,297.16977,0.84,0.071,8.9387
CANDIDATE,2,0,0,0,0,8.7,147.5,1,0.18600000000000003,2.69339974,1151,175,298.68607000000003,0.057,0.257,1.936
CANDIDATE,2,0,0,0,0,10.6,120.0,1,0.17800000000000002,10.43003118,906,169,295.63855,0.052000000000000005,0.196,2.029
CANDIDATE,2,0,0,0,0,27.4,735.5,1,0.001,27.63714708,816,173,298.0759,0.75,0.0716,1.7277
CANDIDATE,2,0,0,0,0,15.3,203.7,1,0.34700000000000003,52.609510300000004,553,79,298.0834,0.13699999999999998,0.358,8.202
FALSE POSITIVE,0,1,0,0,0,978.2,208360.0,1,0.5579999999999999,15.873380599999999,962,186,299.04727,0.568,0.022000000000000002,8.0429
FALSE POSITIVE,0,0,0,1,0,6.8,50.5,5,0.20600000000000002,50.563697,761,81,295.19501,0.14800000000000002,0.83,5.381
FALSE POSITIVE,0,1,0,0,0,1649.5,242400.0,1,0.023,65.58366557,371,183,294.43863,0.036000000000000004,0.00389,5.01216
FALSE POSITIVE,0,1,0,0,0,3433.7,62705.0,1,0.004,111.31980520000002,539,125,290.51162999999997,0.132,0.0115,23.0078
FALSE POSITIVE,0,1,0,0,0,2084.3,176340.0,1,0.004,110.29512679999999,362,155,295.46201,0.062,0.0119,16.5339
FALSE POSITIVE,0,1,0,0,0,2279.1,128580.0,1,0.01,95.17831793,272,136,296.33862,0.052000000000000005,0.00286,3.60125
CANDIDATE,2,0,0,0,0,7.5,393.0,1,0.2498,14.137062,568,155,292.13239,0.055999999999999994,0.292,2.2640000000000002
CANDIDATE,2,0,0,0,0,14.7,438.0,1,0.42,31.2543238,635,173,293.07062,0.054000000000000006,0.223,5.662000000000001
FALSE POSITIVE,0,1,0,0,0,1421.7,58703.0,1,0.002,61.491147899999994,438,164,294.35663,0.037000000000000005,0.0103,9.745
CANDIDATE,2,0,0,0,0,16.4,57.7,2,0.042,6.15828666,1212,114,286.64642000000003,0.201,0.341,6.329
CONFIRMED,1,0,0,0,0,13.0,371.1,1,0.267,82.292865,400,76,281.29581,0.051,0.374,7.047999999999999
CANDIDATE,2,0,0,0,0,15.6,319.0,1,0.43799999999999994,65.427645,453,162,296.0069,0.052000000000000005,0.326,9.404
FALSE POSITIVE,0,1,1,0,1,51.3,601.2,1,0.008,11.08260553,1108,136,293.25259,0.975,0.204,6.23
FALSE POSITIVE,0,1,1,0,0,18.2,120.2,1,0.3217,22.7832776,759,173,297.49515,0.059000000000000004,0.324,4.194
FALSE POSITIVE,0,1,0,0,0,1221.2,95884.0,1,0.062,23.73795284,620,183,298.37177,0.139,0.009040000000000001,8.50818
FALSE POSITIVE,0,0,1,0,0,13.4,122.2,1,74.89,21.4618453,722,105,294.91699,0.132,0.551,5.675
FALSE POSITIVE,0,0,0,1,0,11.7,945.9,2,0.016,369.069345,197,77,287.73755,0.055999999999999994,0.324,5.832000000000001
FALSE POSITIVE,0,1,0,0,0,2804.3,56799.0,1,0.092,243.8212213,365,76,292.26044,0.14300000000000002,0.00548,10.9312
FALSE POSITIVE,0,1,0,0,0,1870.0,192690.0,1,0.022000000000000002,16.22754867,599,175,297.19037000000003,0.03,0.00364,5.08666
FALSE POSITIVE,0,1,0,0,0,804.0,370870.0,1,0.0139,47.189437,484,187,286.84851000000003,0.14300000000000002,0.0142,11.555
FALSE POSITIVE,0,1,0,0,0,2624.0,387900.0,1,0.003,1.5017601719999998,1905,69,295.21747,0.051,0.0033,5.85519
CANDIDATE,2,0,0,0,0,28.5,1175.0,2,0.028999999999999998,7.68433346,583,118,285.60254,0.045,0.0709,1.4346
CANDIDATE,2,0,0,0,0,13.6,353.9,1,0.272,11.16622885,725,166,294.90594,0.038,0.192,3.389
FALSE POSITIVE,0,1,1,1,1,102.9,1685.8,2,36.48,10.99381963,978,148,300.78394,0.07,0.0448,3.7889
FALSE POSITIVE,0,1,1,0,1,100.4,1456.9,1,0.004,10.9938087,978,148,300.78394,0.07,0.0608,5.0403
CANDIDATE,2,0,0,0,0,21.6,456.3,1,0.006,23.133449399999996,638,170,297.75192000000004,0.18899999999999997,0.114,3.602
CANDIDATE,2,0,0,0,0,12.2,70.4,2,0.31,8.9539656,923,166,286.51018999999997,0.081,0.35100000000000003,4.898
CONFIRMED,1,0,0,0,0,14.6,231.3,1,0.29,16.5860329,821,77,293.62976000000003,0.188,0.267,7.042999999999999
CONFIRMED,1,0,0,0,0,18.2,338.3,1,0.157,16.7525077,801,129,288.59711,0.7,0.149,3.174
CANDIDATE,2,0,0,0,0,11.7,310.8,4,59.41,3.53105835,558,72,291.285,0.049,0.225,1.778
FALSE POSITIVE,0,1,0,0,0,2070.3,130460.0,1,0.03,49.61275752,536,175,293.21729,0.055999999999999994,0.00405,7.07603
CANDIDATE,2,0,0,0,0,8.8,192.5,1,0.27899999999999997,6.32589574,901,155,289.33551,0.033,0.267,1.383
CANDIDATE,2,0,0,0,0,13.1,135.7,1,0.218,32.715906,902,83,289.09845,0.262,1.3,10.79
CANDIDATE,2,0,0,0,0,13.3,179.2,1,0.14,15.331771900000001,821,86,293.7674,0.162,0.307,5.4670000000000005
CONFIRMED,1,0,0,0,0,17.0,655.7,1,0.428,84.704139,537,79,298.95914,0.174,0.368,10.392999999999999
FALSE POSITIVE,0,1,0,0,0,3573.1,72792.0,1,0.016,101.2633628,435,169,290.42529,0.07,0.00922,17.8951
FALSE POSITIVE,0,1,0,0,0,1184.8,192900.0,1,0.064,120.58167179999998,291,190,288.45081,0.03,0.0128,8.2904
FALSE POSITIVE,0,1,0,0,0,421.6,225590.0,1,0.013000000000000001,1.5585442090000001,1182,175,283.31787,0.06,0.013000000000000001,3.3727
FALSE POSITIVE,0,1,0,0,0,1471.6,169660.0,1,0.047,2.63757408,1242,171,293.66934,0.036000000000000004,0.011000000000000001,5.9626
FALSE POSITIVE,0,0,0,1,0,2441.7,218070.0,1,0.003,8.64636188,1033,181,294.38858,0.07,0.00583,8.73607
CANDIDATE,2,0,0,0,0,16.4,208.4,1,0.184,27.096514600000003,700,78,292.22977000000003,0.162,0.401,8.42
CANDIDATE,2,0,0,0,0,12.3,115.5,2,0.462,11.5474983,930,78,292.22977000000003,0.162,0.365,6.684
FALSE POSITIVE,0,1,0,0,0,2261.9,205990.0,1,0.003,42.39930429,542,191,299.06942999999995,0.052000000000000005,0.0128,18.3609
CANDIDATE,2,0,0,0,0,10.9,620.0,1,0.41100000000000003,83.2664103,439,83,291.85522000000003,0.168,0.187,2.813
CANDIDATE,2,0,0,0,0,14.5,267.6,2,0.33399999999999996,11.6044881,841,83,289.66489,0.168,0.209,3.409
FALSE POSITIVE,0,1,0,0,0,541.3,67898.0,1,0.183,27.00980738,330,117,284.49627999999996,0.05,0.00514,1.96698
CANDIDATE,2,0,0,0,0,14.2,212.7,1,0.271,11.8237228,703,149,290.73328,0.032,0.489,8.517999999999999
CONFIRMED,1,0,0,0,0,18.9,767.8,1,0.01,85.272459,443,178,286.13077000000004,0.158,1.2,13.31
CANDIDATE,2,0,0,0,0,19.1,169.3,1,0.049,19.068951300000002,627,159,298.82062,0.133,0.9129999999999999,12.462
FALSE POSITIVE,0,1,0,0,0,296.0,81096.0,1,0.122,89.7398137,363,157,296.86246,0.036000000000000004,0.006690000000000001,3.2637099999999997
FALSE POSITIVE,0,0,0,1,1,12.9,57.4,1,0.006999999999999999,0.759768478,1737,164,290.48871,0.027000000000000003,0.273,2.824
FALSE POSITIVE,0,0,1,0,0,15.9,178.1,1,70.98,42.20115870000001,671,197,290.80343999999997,0.28,0.6629999999999999,8.479
FALSE POSITIVE,0,1,0,0,0,359.7,398640.0,1,0.027000000000000003,15.65129028,792,190,293.23382999999995,0.055999999999999994,0.0258,6.7631
FALSE POSITIVE,0,1,0,0,0,1109.2,34086.0,1,0.002,9.014220177999999,661,175,296.05759,0.055,0.00472,2.76441
FALSE POSITIVE,0,1,0,0,0,1909.2,423280.0,1,0.005,3.185090259,1564,181,295.39136,0.175,0.00335,4.801880000000001
FALSE POSITIVE,0,1,0,0,1,22.8,1157.2,1,0.027999999999999997,372.76887999999997,242,155,298.55057,0.05,1.2,23.27
CONFIRMED,1,0,0,0,0,16.0,209.6,1,0.141,3.63898953,1238,83,289.66489,0.168,0.133,2.252
CONFIRMED,1,0,0,0,0,11.6,180.4,1,0.39,38.13033239999999,613,160,294.85263,0.062,1.1,6.53
CONFIRMED,1,0,0,0,0,21.5,117.0,1,0.03,14.42735088,783,106,290.63657,0.076,0.16,4.857
CANDIDATE,2,0,0,0,0,11.8,108.6,1,0.264,6.2253374,1378,82,292.18057000000005,0.196,0.304,4.388
CANDIDATE,2,0,0,0,0,15.7,354.4,1,0.07,12.90235874,675,166,294.10391,0.036000000000000004,0.155,2.4459999999999997
CONFIRMED,1,0,0,0,0,16.2,406.8,1,0.19699999999999998,36.433786700000006,561,83,294.69406000000004,0.132,0.192,4.388
CANDIDATE,2,0,0,0,0,10.8,220.1,1,0.015,12.5014905,952,78,294.01529,0.182,0.298,3.8819999999999997
FALSE POSITIVE,0,0,1,0,0,17.3,136.4,1,0.271,40.6511021,651,69,289.91971,0.095,0.545,11.282
CANDIDATE,2,0,0,0,0,6.6,335.6,2,0.29,89.945828,509,153,289.72791,0.7909999999999999,0.539,2.286
FALSE POSITIVE,0,0,1,0,0,5.2,310.8,1,0.451,40.145475700000006,1640,447,297.71487,0.368,3.9,5.2
CONFIRMED,1,0,0,0,0,18.1,1040.7,2,0.057,265.47847,291,104,298.0231,0.126,1.2,10.28
FALSE POSITIVE,0,0,0,1,0,56.6,49.4,3,0.021,1.546222068,1578,100,288.97165,0.08,0.142,7.997999999999999
FALSE POSITIVE,0,1,1,0,0,13.6,100.9,1,0.243,22.2941485,760,160,293.57211,0.165,0.7040000000000001,3.188
CANDIDATE,2,0,0,0,0,15.4,345.5,1,0.205,46.7162336,531,79,289.8288,0.066,0.41700000000000004,7.2589999999999995
CANDIDATE,2,0,0,0,0,10.4,146.2,1,0.031,17.6062701,753,78,295.55374,0.11,0.612,6.1339999999999995
FALSE POSITIVE,0,1,0,0,0,163.6,51325.0,1,36.42,43.56225858,624,162,289.26416,0.10800000000000001,0.0305,3.6873
FALSE POSITIVE,0,1,1,0,0,464.2,39943.0,1,0.051,198.443477,279,107,289.02493,0.055999999999999994,0.0268,9.9776
FALSE POSITIVE,0,0,0,0,1,10.8,42.7,1,0.004,2.4044122000000003,1662,175,299.63027999999997,0.132,0.591,4.575
FALSE POSITIVE,0,1,0,0,0,305.2,325450.0,1,0.045,22.77196484,835,211,298.91333,0.35,0.0288,8.3476
FALSE POSITIVE,0,1,0,0,0,1759.1,49269.0,1,0.008,184.5201539,275,160,297.34164,0.096,0.0172,15.3564
CONFIRMED,1,0,0,0,0,20.8,546.4,1,0.44,82.175197,441,188,295.94827000000004,0.05,0.32299999999999995,8.664
FALSE POSITIVE,0,1,0,0,0,1268.8,71432.0,1,21.37,29.01585293,592,190,296.93976000000004,0.139,0.00823,7.19844
